Trial,S1_val,S1_std,S2_val,S2_std
2206,-3.0661,0.6,-0.8161,0.6
2207,-2.8161,0.6,-0.8161,0.6
2208,-1.0661,0.6,-0.8161,0.6
2209,-2.5661,0.6,-0.8161,0.6
2210,-1.8161,0.6,-0.8161,0.6
2211,-0.5661,0.6,-0.8161,0.6
2212,-0.8161,0.6,-0.8161,0.6
2213,-3.0661,0.6,-0.8161,0.6
2214,2.1839,0.6,-0.8161,0.6
2215,-3.5661,0.6,-0.8161,0.6
2216,-3.8161,0.6,-0.8161,0.6
2217,0.18389999999999995,0.6,-0.8161,0.6
2218,-3.0661,0.6,-0.8161,0.6
2219,-0.5661,0.6,-0.8161,0.6
2220,-3.8161,0.6,-0.8161,0.6
2221,-1.5661,0.6,-0.8161,0.6
2222,0.6839,0.6,-0.8161,0.6
2223,0.9339,0.6,-0.8161,0.6
2224,2.1839,0.6,-0.8161,0.6
2225,-0.06610000000000005,0.6,-0.8161,0.6
2226,-3.0661,0.6,-0.8161,0.6
2227,-3.3161,0.6,-0.8161,0.6
2228,0.9339,0.6,-0.8161,0.6
2229,-3.5661,0.6,-0.8161,0.6
2230,1.1839,0.6,-0.8161,0.6
2231,-3.5661,0.6,-0.8161,0.6
2232,-1.5661,0.6,-0.8161,0.6
2233,1.4339,0.6,-0.8161,0.6
2234,-1.8161,0.6,-0.8161,0.6
2235,-3.3161,0.6,-0.8161,0.6
2236,-2.8161,0.6,-0.8161,0.6
2237,-2.5661,0.6,-0.8161,0.6
2238,-2.0661,0.6,-0.8161,0.6
2239,-0.8161,0.6,-0.8161,0.6
2240,-2.5661,0.6,-0.8161,0.6
2241,-3.5661,0.6,-0.8161,0.6
2242,-0.8161,0.6,-0.8161,0.6
2243,-0.8161,0.6,-0.8161,0.6
2244,-0.5661,0.6,-0.8161,0.6
2245,-0.06610000000000005,0.6,-0.8161,0.6
2246,-3.5661,0.6,-0.8161,0.6
2247,-2.0661,0.6,-0.8161,0.6
2248,-3.5661,0.6,-0.8161,0.6
2249,1.6839,0.6,-0.8161,0.6
2250,0.6839,0.6,-0.8161,0.6
2251,1.6839,0.6,-0.8161,0.6
2252,-2.5661,0.6,-0.8161,0.6
2253,1.4339,0.6,-0.8161,0.6
2254,1.1839,0.6,-0.8161,0.6
2255,-0.8161,0.6,-0.8161,0.6
2256,-2.3161,0.6,-0.8161,0.6
2257,-3.0661,0.6,-0.8161,0.6
2258,1.1839,0.6,-0.8161,0.6
2259,-2.8161,0.6,-0.8161,0.6
2260,-2.5661,0.6,-0.8161,0.6
2261,-3.5661,0.6,-0.8161,0.6
2262,1.1839,0.6,-0.8161,0.6
2263,-1.0661,0.6,-0.8161,0.6
2264,-2.8161,0.6,-0.8161,0.6
2265,0.6839,0.6,-0.8161,0.6
2266,0.43389999999999995,0.6,-0.8161,0.6
2267,-3.5661,0.6,-0.8161,0.6
2268,-3.5661,0.6,-0.8161,0.6
2269,-0.31610000000000005,0.6,-0.8161,0.6
2270,-3.8161,0.6,-0.8161,0.6
2271,0.6839,0.6,-0.8161,0.6
2272,-2.0661,0.6,-0.8161,0.6
2273,-2.0661,0.6,-0.8161,0.6
2274,-0.8161,0.6,-0.8161,0.6
2275,-1.0661,0.6,-0.8161,0.6
2276,-0.31610000000000005,0.6,-0.8161,0.6
2277,1.1839,0.6,-0.8161,0.6
2278,-0.06610000000000005,0.6,-0.8161,0.6
2279,0.43389999999999995,0.6,-0.8161,0.6
2280,-3.5661,0.6,-0.8161,0.6
2281,-3.5661,0.6,-0.8161,0.6
2282,-0.5661,0.6,-0.8161,0.6
2283,-3.5661,0.6,-0.8161,0.6
2284,-2.0661,0.6,-0.8161,0.6
2285,-0.06610000000000005,0.6,-0.8161,0.6
2286,-1.0661,0.6,-0.8161,0.6
2287,0.18389999999999995,0.6,-0.8161,0.6
2288,1.1839,0.6,-0.8161,0.6
2289,-2.0661,0.6,-0.8161,0.6
2290,-0.8161,0.6,-0.8161,0.6
2291,-1.3161,0.6,-0.8161,0.6
2292,0.6839,0.6,-0.8161,0.6
2293,-0.06610000000000005,0.6,-0.8161,0.6
2294,0.9339,0.6,-0.8161,0.6
2295,-2.3161,0.6,-0.8161,0.6
2296,1.4339,0.6,-0.8161,0.6
2297,-0.06610000000000005,0.6,-0.8161,0.6
2298,2.1839,0.6,-0.8161,0.6
2299,-3.5661,0.6,-0.8161,0.6
2300,-1.3161,0.6,-0.8161,0.6
2301,2.1839,0.6,-0.8161,0.6
2302,-1.0661,0.6,-0.8161,0.6
2303,-0.06610000000000005,0.6,-0.8161,0.6
2304,-0.06610000000000005,0.6,-0.8161,0.6
2305,-3.5661,0.6,-0.8161,0.6
2306,-2.8161,0.6,-0.8161,0.6
2307,-0.8161,0.6,-0.8161,0.6
2308,1.9339,0.6,-0.8161,0.6
2309,-3.0661,0.6,-0.8161,0.6
2310,-3.0661,0.6,-0.8161,0.6
2311,-3.3161,0.6,-0.8161,0.6
2312,1.9339,0.6,-0.8161,0.6
2313,-2.3161,0.6,-0.8161,0.6
2314,1.1839,0.6,-0.8161,0.6
2315,-3.5661,0.6,-0.8161,0.6
2316,0.9339,0.6,-0.8161,0.6
2317,-2.8161,0.6,-0.8161,0.6
2318,2.1839,0.6,-0.8161,0.6
2319,0.43389999999999995,0.6,-0.8161,0.6
2320,-3.8161,0.6,-0.8161,0.6
2321,-2.0661,0.6,-0.8161,0.6
2322,-0.31610000000000005,0.6,-0.8161,0.6
2323,-1.0661,0.6,-0.8161,0.6
2324,-2.8161,0.6,-0.8161,0.6
2325,-1.5661,0.6,-0.8161,0.6
2326,-2.3161,0.6,-0.8161,0.6
2327,0.6839,0.6,-0.8161,0.6
2328,1.1839,0.6,-0.8161,0.6
2329,-1.5661,0.6,-0.8161,0.6
2330,1.4339,0.6,-0.8161,0.6
2331,-0.5661,0.6,-0.8161,0.6
2332,-2.0661,0.6,-0.8161,0.6
2333,-0.8161,0.6,-0.8161,0.6
2334,1.9339,0.6,-0.8161,0.6
2335,-3.3161,0.6,-0.8161,0.6
2336,-1.8161,0.6,-0.8161,0.6
2337,0.6839,0.6,-0.8161,0.6
2338,-0.8161,0.6,-0.8161,0.6
2339,1.9339,0.6,-0.8161,0.6
2340,-0.8161,0.6,-0.8161,0.6
2341,-1.8161,0.6,-0.8161,0.6
2342,-3.3161,0.6,-0.8161,0.6
2343,2.1839,0.6,-0.8161,0.6
2344,-1.0661,0.6,-0.8161,0.6
2345,-0.06610000000000005,0.6,-0.8161,0.6
2346,0.43389999999999995,0.6,-0.8161,0.6
2347,-0.06610000000000005,0.6,-0.8161,0.6
2348,-0.31610000000000005,0.6,-0.8161,0.6
2349,2.1839,0.6,-0.8161,0.6
2350,-3.8161,0.6,-0.8161,0.6
2351,-0.31610000000000005,0.6,-0.8161,0.6
2352,-1.0661,0.6,-0.8161,0.6
2353,0.9339,0.6,-0.8161,0.6
2354,-2.5661,0.6,-0.8161,0.6
2355,-0.5661,0.6,-0.8161,0.6
2356,-0.8161,0.6,-0.8161,0.6
2357,-2.5661,0.6,-0.8161,0.6
2358,0.43389999999999995,0.6,-0.8161,0.6
2359,0.9339,0.6,-0.8161,0.6
2360,0.6839,0.6,-0.8161,0.6
2361,-2.8161,0.6,-0.8161,0.6
2362,0.9339,0.6,-0.8161,0.6
2363,-2.3161,0.6,-0.8161,0.6
2364,0.6839,0.6,-0.8161,0.6
2365,-0.06610000000000005,0.6,-0.8161,0.6
2366,-3.3161,0.6,-0.8161,0.6
2367,-1.8161,0.6,-0.8161,0.6
2368,0.6839,0.6,-0.8161,0.6
2369,0.18389999999999995,0.6,-0.8161,0.6
2370,0.6839,0.6,-0.8161,0.6
2371,1.9339,0.6,-0.8161,0.6
2372,-2.0661,0.6,-0.8161,0.6
2373,-1.8161,0.6,-0.8161,0.6
2374,1.1839,0.6,-0.8161,0.6
2375,-3.0661,0.6,-0.8161,0.6
2376,0.43389999999999995,0.6,-0.8161,0.6
2377,-3.0661,0.6,-0.8161,0.6
2378,1.4339,0.6,-0.8161,0.6
2379,2.1839,0.6,-0.8161,0.6
2380,-3.0661,0.6,-0.8161,0.6
2381,-3.5661,0.6,-0.8161,0.6
2382,-3.3161,0.6,-0.8161,0.6
2383,-0.5661,0.6,-0.8161,0.6
2384,-0.06610000000000005,0.6,-0.8161,0.6
2385,-0.06610000000000005,0.6,-0.8161,0.6
2386,-1.0661,0.6,-0.8161,0.6
2387,0.9339,0.6,-0.8161,0.6
2388,-1.5661,0.6,-0.8161,0.6
2389,-0.06610000000000005,0.6,-0.8161,0.6
2390,-3.3161,0.6,-0.8161,0.6
2391,0.6839,0.6,-0.8161,0.6
2392,-0.5661,0.6,-0.8161,0.6
2393,-2.3161,0.6,-0.8161,0.6
2394,-2.3161,0.6,-0.8161,0.6
2395,-1.8161,0.6,-0.8161,0.6
2396,0.9339,0.6,-0.8161,0.6
2397,-1.8161,0.6,-0.8161,0.6
2398,2.1839,0.6,-0.8161,0.6
2399,-2.5661,0.6,-0.8161,0.6
2400,-2.3161,0.6,-0.8161,0.6
2401,-3.8161,0.6,-0.8161,0.6
2402,-2.3161,0.6,-0.8161,0.6
2403,-0.31610000000000005,0.6,-0.8161,0.6
2404,-0.5661,0.6,-0.8161,0.6
2405,1.9339,0.6,-0.8161,0.6
2406,-2.0661,0.6,-0.8161,0.6
2407,1.4339,0.6,-0.8161,0.6
2408,-3.8161,0.6,-0.8161,0.6
2409,-1.3161,0.6,-0.8161,0.6
2410,1.6839,0.6,-0.8161,0.6
2411,0.43389999999999995,0.6,-0.8161,0.6
2412,1.6839,0.6,-0.8161,0.6
2413,-3.3161,0.6,-0.8161,0.6
2414,-2.0661,0.6,-0.8161,0.6
2415,-3.3161,0.6,-0.8161,0.6
2416,0.9339,0.6,-0.8161,0.6
2417,-1.8161,0.6,-0.8161,0.6
2418,-0.31610000000000005,0.6,-0.8161,0.6
2419,-1.0661,0.6,-0.8161,0.6
2420,-3.5661,0.6,-0.8161,0.6
2421,2.1839,0.6,-0.8161,0.6
2422,-3.0661,0.6,-0.8161,0.6
2423,-0.31610000000000005,0.6,-0.8161,0.6
2424,0.43389999999999995,0.6,-0.8161,0.6
2425,-0.5661,0.6,-0.8161,0.6
2426,-2.3161,0.6,-0.8161,0.6
2427,-2.8161,0.6,-0.8161,0.6
2428,-3.5661,0.6,-0.8161,0.6
2429,-0.5661,0.6,-0.8161,0.6
2430,-3.3161,0.6,-0.8161,0.6
2431,-2.5661,0.6,-0.8161,0.6
2432,1.9339,0.6,-0.8161,0.6
2433,-2.5661,0.6,-0.8161,0.6
2434,2.1839,0.6,-0.8161,0.6
2435,0.6839,0.6,-0.8161,0.6
2436,-1.8161,0.6,-0.8161,0.6
2437,1.6839,0.6,-0.8161,0.6
2438,-0.5661,0.6,-0.8161,0.6
2439,-2.3161,0.6,-0.8161,0.6
2440,-1.8161,0.6,-0.8161,0.6
2441,1.9339,0.6,-0.8161,0.6
2442,-2.5661,0.6,-0.8161,0.6
2443,-2.0661,0.6,-0.8161,0.6
2444,-3.3161,0.6,-0.8161,0.6
2445,-3.8161,0.6,-0.8161,0.6
2446,-1.8161,0.6,-0.8161,0.6
2447,-3.0661,0.6,-0.8161,0.6
2448,1.6839,0.6,-0.8161,0.6
2449,1.6839,0.6,-0.8161,0.6
2450,-0.06610000000000005,0.6,-0.8161,0.6
2451,1.6839,0.6,-0.8161,0.6
2452,-3.3161,0.6,-0.8161,0.6
2453,-3.3161,0.6,-0.8161,0.6
2454,-1.3161,0.6,-0.8161,0.6
2455,-3.3161,0.6,-0.8161,0.6
2456,-1.8161,0.6,-0.8161,0.6
2457,1.1839,0.6,-0.8161,0.6
2458,1.9339,0.6,-0.8161,0.6
2459,-0.06610000000000005,0.6,-0.8161,0.6
2460,-1.8161,0.6,-0.8161,0.6
2461,-0.06610000000000005,0.6,-0.8161,0.6
2462,-3.5661,0.6,-0.8161,0.6
2463,1.1839,0.6,-0.8161,0.6
2464,-1.5661,0.6,-0.8161,0.6
2465,-0.8161,0.6,-0.8161,0.6
2466,-1.3161,0.6,-0.8161,0.6
2467,-0.31610000000000005,0.6,-0.8161,0.6
2468,-3.0661,0.6,-0.8161,0.6
2469,-0.8161,0.6,-0.8161,0.6
2470,-3.0661,0.6,-0.8161,0.6
2471,-3.3161,0.6,-0.8161,0.6
2472,-3.3161,0.6,-0.8161,0.6
2473,1.4339,0.6,-0.8161,0.6
2474,-3.0661,0.6,-0.8161,0.6
2475,1.1839,0.6,-0.8161,0.6
2476,-0.06610000000000005,0.6,-0.8161,0.6
2477,-3.0661,0.6,-0.8161,0.6
2478,-3.8161,0.6,-0.8161,0.6
2479,-1.0661,0.6,-0.8161,0.6
2480,-3.5661,0.6,-0.8161,0.6
2481,-3.8161,0.6,-0.8161,0.6
2482,-1.5661,0.6,-0.8161,0.6
2483,0.18389999999999995,0.6,-0.8161,0.6
2484,1.6839,0.6,-0.8161,0.6
2485,2.1839,0.6,-0.8161,0.6
2486,-1.8161,0.6,-0.8161,0.6
2487,-2.0661,0.6,-0.8161,0.6
2488,-0.31610000000000005,0.6,-0.8161,0.6
2489,-0.06610000000000005,0.6,-0.8161,0.6
2490,-3.8161,0.6,-0.8161,0.6
2491,0.18389999999999995,0.6,-0.8161,0.6
2492,0.9339,0.6,-0.8161,0.6
2493,-3.5661,0.6,-0.8161,0.6
2494,-0.31610000000000005,0.6,-0.8161,0.6
2495,1.6839,0.6,-0.8161,0.6
2496,-2.3161,0.6,-0.8161,0.6
2497,-1.8161,0.6,-0.8161,0.6
2498,-0.31610000000000005,0.6,-0.8161,0.6
2499,1.4339,0.6,-0.8161,0.6
2500,-2.3161,0.6,-0.8161,0.6
2501,-0.8161,0.6,-0.8161,0.6
2502,-1.0661,0.6,-0.8161,0.6
2503,1.6839,0.6,-0.8161,0.6
2504,-2.0661,0.6,-0.8161,0.6
2505,-2.8161,0.6,-0.8161,0.6
2506,-3.5661,0.6,-0.8161,0.6
2507,-0.06610000000000005,0.6,-0.8161,0.6
2508,-3.0661,0.6,-0.8161,0.6
2509,-2.0661,0.6,-0.8161,0.6
2510,-2.3161,0.6,-0.8161,0.6
2511,-1.3161,0.6,-0.8161,0.6
2512,-3.3161,0.6,-0.8161,0.6
2513,-3.8161,0.6,-0.8161,0.6
2514,1.4339,0.6,-0.8161,0.6
2515,1.1839,0.6,-0.8161,0.6
2516,-2.5661,0.6,-0.8161,0.6
2517,1.6839,0.6,-0.8161,0.6
2518,-0.31610000000000005,0.6,-0.8161,0.6
2519,-1.5661,0.6,-0.8161,0.6
2520,-3.5661,0.6,-0.8161,0.6
2521,1.4339,0.6,-0.8161,0.6
2522,-2.8161,0.6,-0.8161,0.6
2523,1.1839,0.6,-0.8161,0.6
2524,-0.31610000000000005,0.6,-0.8161,0.6
2525,0.6839,0.6,-0.8161,0.6
2526,1.9339,0.6,-0.8161,0.6
2527,-2.8161,0.6,-0.8161,0.6
2528,-3.8161,0.6,-0.8161,0.6
2529,-1.0661,0.6,-0.8161,0.6
2530,1.6839,0.6,-0.8161,0.6
2531,0.6839,0.6,-0.8161,0.6
2532,0.18389999999999995,0.6,-0.8161,0.6
2533,-0.8161,0.6,-0.8161,0.6
2534,-3.0661,0.6,-0.8161,0.6
2535,-0.06610000000000005,0.6,-0.8161,0.6
2536,-2.0661,0.6,-0.8161,0.6
2537,-1.0661,0.6,-0.8161,0.6
2538,-0.8161,0.6,-0.8161,0.6
2539,1.6839,0.6,-0.8161,0.6
2540,-0.8161,0.6,-0.8161,0.6
2541,-2.3161,0.6,-0.8161,0.6
2542,-0.5661,0.6,-0.8161,0.6
2543,-1.3161,0.6,-0.8161,0.6
2544,-3.5661,0.6,-0.8161,0.6
2545,-2.3161,0.6,-0.8161,0.6
2546,1.9339,0.6,-0.8161,0.6
2547,0.18389999999999995,0.6,-0.8161,0.6
2548,-1.3161,0.6,-0.8161,0.6
2549,1.9339,0.6,-0.8161,0.6
2550,-3.5661,0.6,-0.8161,0.6
2551,-0.31610000000000005,0.6,-0.8161,0.6
2552,0.9339,0.6,-0.8161,0.6
2553,1.9339,0.6,-0.8161,0.6
2554,-0.8161,0.6,-0.8161,0.6
2555,-1.8161,0.6,-0.8161,0.6
2556,-3.8161,0.6,-0.8161,0.6
2557,-2.3161,0.6,-0.8161,0.6
2558,-2.8161,0.6,-0.8161,0.6
2559,-1.0661,0.6,-0.8161,0.6
2560,1.1839,0.6,-0.8161,0.6
2561,1.9339,0.6,-0.8161,0.6
2562,-1.0661,0.6,-0.8161,0.6
2563,-0.31610000000000005,0.6,-0.8161,0.6
2564,-3.3161,0.6,-0.8161,0.6
2565,-0.31610000000000005,0.6,-0.8161,0.6
2566,0.9339,0.6,-0.8161,0.6
2567,-2.8161,0.6,-0.8161,0.6
2568,-2.5661,0.6,-0.8161,0.6
2569,1.9339,0.6,-0.8161,0.6
2570,0.43389999999999995,0.6,-0.8161,0.6
2571,-1.8161,0.6,-0.8161,0.6
2572,0.18389999999999995,0.6,-0.8161,0.6
2573,-0.8161,0.6,-0.8161,0.6
2574,1.4339,0.6,-0.8161,0.6
2575,-0.8161,0.6,-0.8161,0.6
2576,0.6839,0.6,-0.8161,0.6
2577,-1.8161,0.6,-0.8161,0.6
2578,-3.8161,0.6,-0.8161,0.6
2579,-2.5661,0.6,-0.8161,0.6
2580,1.4339,0.6,-0.8161,0.6
2581,-2.5661,0.6,-0.8161,0.6
2582,-2.0661,0.6,-0.8161,0.6
2583,-2.0661,0.6,-0.8161,0.6
2584,-3.0661,0.6,-0.8161,0.6
2585,-0.06610000000000005,0.6,-0.8161,0.6
2586,1.1839,0.6,-0.8161,0.6
2587,0.18389999999999995,0.6,-0.8161,0.6
2588,2.1839,0.6,-0.8161,0.6
2589,-3.5661,0.6,-0.8161,0.6
2590,0.18389999999999995,0.6,-0.8161,0.6
2591,0.43389999999999995,0.6,-0.8161,0.6
2592,-1.0661,0.6,-0.8161,0.6
2593,0.18389999999999995,0.6,-0.8161,0.6
2594,-3.3161,0.6,-0.8161,0.6
2595,1.4339,0.6,-0.8161,0.6
2596,2.1839,0.6,-0.8161,0.6
2597,-0.5661,0.6,-0.8161,0.6
2598,-1.5661,0.6,-0.8161,0.6
2599,-1.0661,0.6,-0.8161,0.6
2600,1.1839,0.6,-0.8161,0.6
2601,-1.8161,0.6,-0.8161,0.6
2602,-1.5661,0.6,-0.8161,0.6
2603,-0.5661,0.6,-0.8161,0.6
2604,-1.8161,0.6,-0.8161,0.6
2605,-1.3161,0.6,-0.8161,0.6
2606,0.6839,0.6,-0.8161,0.6
2607,2.1839,0.6,-0.8161,0.6
2608,-0.5661,0.6,-0.8161,0.6
2609,-3.5661,0.6,-0.8161,0.6
2610,-0.8161,0.6,-0.8161,0.6
2611,0.6839,0.6,-0.8161,0.6
2612,-0.5661,0.6,-0.8161,0.6
2613,-3.5661,0.6,-0.8161,0.6
2614,-1.3161,0.6,-0.8161,0.6
2615,-1.3161,0.6,-0.8161,0.6
2616,-2.3161,0.6,-0.8161,0.6
2617,-2.8161,0.6,-0.8161,0.6
2618,-1.3161,0.6,-0.8161,0.6
2619,-0.06610000000000005,0.6,-0.8161,0.6
2620,-0.5661,0.6,-0.8161,0.6
2621,-0.31610000000000005,0.6,-0.8161,0.6
2622,-3.8161,0.6,-0.8161,0.6
2623,1.4339,0.6,-0.8161,0.6
2624,0.18389999999999995,0.6,-0.8161,0.6
2625,-0.31610000000000005,0.6,-0.8161,0.6
2626,-0.8161,0.6,-0.8161,0.6
2627,2.1839,0.6,-0.8161,0.6
2628,-3.8161,0.6,-0.8161,0.6
2629,0.18389999999999995,0.6,-0.8161,0.6
2630,1.4339,0.6,-0.8161,0.6
2631,-2.8161,0.6,-0.8161,0.6
2632,1.6839,0.6,-0.8161,0.6
2633,2.1839,0.6,-0.8161,0.6
2634,-2.0661,0.6,-0.8161,0.6
2635,0.18389999999999995,0.6,-0.8161,0.6
2636,0.43389999999999995,0.6,-0.8161,0.6
2637,-0.5661,0.6,-0.8161,0.6
2638,1.6839,0.6,-0.8161,0.6
2639,-2.5661,0.6,-0.8161,0.6
2640,0.9339,0.6,-0.8161,0.6
2641,-2.5661,0.6,-0.8161,0.6
2642,-3.3161,0.6,-0.8161,0.6
2643,-1.5661,0.6,-0.8161,0.6
2644,-3.8161,0.6,-0.8161,0.6
2645,1.9339,0.6,-0.8161,0.6
2646,-0.8161,0.6,-0.8161,0.6
2647,-0.5661,0.6,-0.8161,0.6
2648,0.6839,0.6,-0.8161,0.6
2649,-2.0661,0.6,-0.8161,0.6
2650,0.18389999999999995,0.6,-0.8161,0.6
2651,-1.3161,0.6,-0.8161,0.6
2652,-2.3161,0.6,-0.8161,0.6
2653,-1.8161,0.6,-0.8161,0.6
2654,-2.5661,0.6,-0.8161,0.6
2655,-3.8161,0.6,-0.8161,0.6
2656,-1.0661,0.6,-0.8161,0.6
2657,-3.8161,0.6,-0.8161,0.6
2658,-0.06610000000000005,0.6,-0.8161,0.6
2659,-0.5661,0.6,-0.8161,0.6
2660,1.6839,0.6,-0.8161,0.6
2661,-2.3161,0.6,-0.8161,0.6
2662,-0.06610000000000005,0.6,-0.8161,0.6
2663,-1.8161,0.6,-0.8161,0.6
2664,-0.8161,0.6,-0.8161,0.6
2665,0.43389999999999995,0.6,-0.8161,0.6
2666,-2.8161,0.6,-0.8161,0.6
2667,0.6839,0.6,-0.8161,0.6
2668,-0.5661,0.6,-0.8161,0.6
2669,-1.8161,0.6,-0.8161,0.6
2670,-3.3161,0.6,-0.8161,0.6
2671,0.18389999999999995,0.6,-0.8161,0.6
2672,-0.31610000000000005,0.6,-0.8161,0.6
2673,-1.3161,0.6,-0.8161,0.6
2674,-1.0661,0.6,-0.8161,0.6
2675,-1.5661,0.6,-0.8161,0.6
2676,1.9339,0.6,-0.8161,0.6
2677,-3.8161,0.6,-0.8161,0.6
2678,-3.3161,0.6,-0.8161,0.6
2679,-0.06610000000000005,0.6,-0.8161,0.6
2680,0.18389999999999995,0.6,-0.8161,0.6
2681,2.1839,0.6,-0.8161,0.6
2682,-3.0661,0.6,-0.8161,0.6
2683,0.6839,0.6,-0.8161,0.6
2684,0.18389999999999995,0.6,-0.8161,0.6
2685,2.1839,0.6,-0.8161,0.6
2686,1.1839,0.6,-0.8161,0.6
2687,-1.3161,0.6,-0.8161,0.6
2688,-3.0661,0.6,-0.8161,0.6
2689,-2.5661,0.6,-0.8161,0.6
2690,-1.8161,0.6,-0.8161,0.6
2691,1.4339,0.6,-0.8161,0.6
2692,1.1839,0.6,-0.8161,0.6
2693,1.1839,0.6,-0.8161,0.6
2694,-1.8161,0.6,-0.8161,0.6
2695,0.43389999999999995,0.6,-0.8161,0.6
2696,-2.0661,0.6,-0.8161,0.6
2697,-3.3161,0.6,-0.8161,0.6
2698,0.9339,0.6,-0.8161,0.6
2699,-3.8161,0.6,-0.8161,0.6
2700,0.43389999999999995,0.6,-0.8161,0.6
2701,-1.5661,0.6,-0.8161,0.6
2702,-1.3161,0.6,-0.8161,0.6
2703,1.1839,0.6,-0.8161,0.6
2704,0.18389999999999995,0.6,-0.8161,0.6
2705,1.4339,0.6,-0.8161,0.6
2706,-0.06610000000000005,0.6,-0.8161,0.6
2707,1.9339,0.6,-0.8161,0.6
2708,-2.8161,0.6,-0.8161,0.6
2709,-0.5661,0.6,-0.8161,0.6
2710,-3.0661,0.6,-0.8161,0.6
2711,-3.8161,0.6,-0.8161,0.6
2712,-2.0661,0.6,-0.8161,0.6
2713,2.1839,0.6,-0.8161,0.6
2714,-3.0661,0.6,-0.8161,0.6
2715,-3.8161,0.6,-0.8161,0.6
2716,-0.8161,0.6,-0.8161,0.6
2717,0.43389999999999995,0.6,-0.8161,0.6
2718,-2.0661,0.6,-0.8161,0.6
2719,1.4339,0.6,-0.8161,0.6
2720,2.1839,0.6,-0.8161,0.6
2721,-1.0661,0.6,-0.8161,0.6
2722,1.6839,0.6,-0.8161,0.6
2723,-1.3161,0.6,-0.8161,0.6
2724,1.9339,0.6,-0.8161,0.6
2725,1.1839,0.6,-0.8161,0.6
2726,0.9339,0.6,-0.8161,0.6
2727,1.1839,0.6,-0.8161,0.6
2728,1.9339,0.6,-0.8161,0.6
2729,-0.5661,0.6,-0.8161,0.6
2730,-3.3161,0.6,-0.8161,0.6
2731,-0.06610000000000005,0.6,-0.8161,0.6
2732,0.9339,0.6,-0.8161,0.6
2733,-0.5661,0.6,-0.8161,0.6
2734,1.4339,0.6,-0.8161,0.6
2735,-0.31610000000000005,0.6,-0.8161,0.6
2736,-0.06610000000000005,0.6,-0.8161,0.6
2737,-3.3161,0.6,-0.8161,0.6
2738,1.6839,0.6,-0.8161,0.6
2739,-1.8161,0.6,-0.8161,0.6
2740,0.6839,0.6,-0.8161,0.6
2741,1.6839,0.6,-0.8161,0.6
2742,-3.5661,0.6,-0.8161,0.6
2743,-1.5661,0.6,-0.8161,0.6
2744,1.6839,0.6,-0.8161,0.6
2745,0.9339,0.6,-0.8161,0.6
2746,-3.8161,0.6,-0.8161,0.6
2747,-3.3161,0.6,-0.8161,0.6
2748,-2.3161,0.6,-0.8161,0.6
2749,2.1839,0.6,-0.8161,0.6
2750,-3.0661,0.6,-0.8161,0.6
2751,1.9339,0.6,-0.8161,0.6
2752,0.6839,0.6,-0.8161,0.6
2753,-3.8161,0.6,-0.8161,0.6
2754,0.18389999999999995,0.6,-0.8161,0.6
2755,1.6839,0.6,-0.8161,0.6
2756,0.43389999999999995,0.6,-0.8161,0.6
2757,-2.0661,0.6,-0.8161,0.6
2758,-2.8161,0.6,-0.8161,0.6
2759,-0.31610000000000005,0.6,-0.8161,0.6
2760,1.4339,0.6,-0.8161,0.6
2761,-0.31610000000000005,0.6,-0.8161,0.6
2762,1.9339,0.6,-0.8161,0.6
2763,-1.3161,0.6,-0.8161,0.6
2764,-2.5661,0.6,-0.8161,0.6
2765,1.4339,0.6,-0.8161,0.6
2766,-2.8161,0.6,-0.8161,0.6
2767,-3.3161,0.6,-0.8161,0.6
2768,-2.0661,0.6,-0.8161,0.6
2769,-1.3161,0.6,-0.8161,0.6
2770,2.1839,0.6,-0.8161,0.6
2771,1.9339,0.6,-0.8161,0.6
2772,-1.5661,0.6,-0.8161,0.6
2773,-0.06610000000000005,0.6,-0.8161,0.6
2774,-1.8161,0.6,-0.8161,0.6
2775,1.6839,0.6,-0.8161,0.6
2776,0.9339,0.6,-0.8161,0.6
2777,-3.3161,0.6,-0.8161,0.6
2778,-2.3161,0.6,-0.8161,0.6
2779,-0.06610000000000005,0.6,-0.8161,0.6
2780,1.9339,0.6,-0.8161,0.6
2781,-1.3161,0.6,-0.8161,0.6
2782,-2.0661,0.6,-0.8161,0.6
2783,-3.0661,0.6,-0.8161,0.6
2784,0.9339,0.6,-0.8161,0.6
2785,1.1839,0.6,-0.8161,0.6
2786,-1.3161,0.6,-0.8161,0.6
2787,-3.3161,0.6,-0.8161,0.6
2788,-0.8161,0.6,-0.8161,0.6
2789,0.18389999999999995,0.6,-0.8161,0.6
2790,-3.0661,0.6,-0.8161,0.6
2791,-0.31610000000000005,0.6,-0.8161,0.6
2792,-2.8161,0.6,-0.8161,0.6
2793,-2.8161,0.6,-0.8161,0.6
2794,1.6839,0.6,-0.8161,0.6
2795,-2.3161,0.6,-0.8161,0.6
2796,-3.3161,0.6,-0.8161,0.6
2797,1.1839,0.6,-0.8161,0.6
2798,-3.0661,0.6,-0.8161,0.6
2799,-0.5661,0.6,-0.8161,0.6
2800,-2.8161,0.6,-0.8161,0.6
2801,1.9339,0.6,-0.8161,0.6
2802,1.9339,0.6,-0.8161,0.6
2803,0.9339,0.6,-0.8161,0.6
2804,-2.3161,0.6,-0.8161,0.6
2805,1.6839,0.6,-0.8161,0.6
